,player,season_1,had_major_injury_90,season_x,last_season,season_y,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls90,Ast90,G+A90,G-PK90,G+A-PK90,xG90,xAG90,xG+xAG90,npxG90,npxG+xAG90,_merge,Unnamed: 0_y,short_name,long_name,player_positions,height_cm,weight_kg,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_stamina,power_strength,season_2,matched_short_name
51,Adam Smith,18/19,False,18/19,17/18,17/18,ENG,"DF,MF",26.0,1991.0,27.0,22.0,2071,23.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,1.6,2.1,56.0,90.0,99.0,0.04,0.13,0.17,0.04,0.17,0.02,0.07,0.09,0.02,0.09,both,2877.0,A. Smith,Adam Smith,RB,180.0,78.0,High/Medium,Lean (170-185),76.0,55.0,69.0,73.0,71.0,69.0,77.0,75.0,73.0,69.0,76.0,68.0,18/19,Adam Smith
52,Adam Smith,19/20,False,19/20,18/19,18/19,ENG,"DF,MF",27.0,1991.0,25.0,25.0,2066,23.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.5,0.5,0.6,1.1,87.0,98.0,80.0,0.04,0.04,0.09,0.04,0.09,0.02,0.02,0.05,0.02,0.05,both,1744.0,A. Smith,Adam Smith,"RB, RWB",180.0,78.0,High/Medium,Lean (170-185),77.0,55.0,70.0,74.0,73.0,66.0,76.0,77.0,74.0,69.0,73.0,65.0,19/20,Adam Smith
53,Adam Smith,20/21,False,20/21,19/20,19/20,ENG,DF,28.0,1991.0,24.0,24.0,2055,22.8,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.8,0.8,1.1,1.8,75.0,93.0,69.0,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.08,0.03,0.08,both,1371.0,A. Smith,Adam Smith,"RB, LB",180.0,78.0,High/Medium,Lean (170-185),71.0,60.0,71.0,74.0,75.0,69.0,69.0,73.0,76.0,69.0,74.0,67.0,20/21,Adam Smith
54,Adam Smith,24/25,False,24/25,23/24,23/24,ENG,DF,32.0,1991.0,28.0,25.0,2150,23.9,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,1.3,1.4,24.0,89.0,28.0,0.0,0.08,0.08,0.0,0.08,0.0,0.05,0.06,0.0,0.06,both,2064.0,A. Smith,Adam Smith,"RB, RWB",180.0,78.0,Medium/Medium,Lean (170-185),64.0,60.0,70.0,70.0,73.0,71.0,65.0,64.0,73.0,69.0,75.0,69.0,24/25,Adam Smith
55,Adama Soumaoro,19/20,False,19/20,18/19,18/19,FRA,DF,26.0,1992.0,20.0,20.0,1723,19.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.5,0.5,0.3,0.8,9.0,25.0,1.0,0.0,0.05,0.05,0.0,0.05,0.03,0.01,0.04,0.03,0.04,both,2328.0,A. Soumaoro,Bakary Adama Soumaoro,CB,186.0,93.0,Medium/Medium,Normal (185+),59.0,37.0,50.0,52.0,72.0,82.0,52.0,64.0,60.0,65.0,72.0,91.0,19/20,Adama Soumaoro
56,Adama Soumaoro,21/22,False,21/22,20/21,20/21,FRA,DF,28.0,1992.0,3.0,1.0,145,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,both,1280.0,A. Soumaoro,Bakary Adama Soumaoro,CB,187.0,91.0,Medium/Medium,Stocky (185+),58.0,37.0,55.0,54.0,76.0,81.0,55.0,60.0,66.0,65.0,61.0,90.0,21/22,Adama Soumaoro
57,Adama Soumaoro,21/22,False,21/22,20/21,20/21,FRA,DF,28.0,1992.0,20.0,19.0,1755,19.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.1,1.4,12.0,51.0,1.0,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07,both,1280.0,A. Soumaoro,Bakary Adama Soumaoro,CB,187.0,91.0,Medium/Medium,Stocky (185+),58.0,37.0,55.0,54.0,76.0,81.0,55.0,60.0,66.0,65.0,61.0,90.0,21/22,Adama Soumaoro
58,Adama Soumaoro,22/23,True,22/23,21/22,21/22,FRA,DF,29.0,1992.0,28.0,26.0,2266,25.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.9,0.9,0.0,0.9,16.0,61.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,both,1597.0,A. Soumaoro,Bakary Adama Soumaoro,CB,187.0,91.0,Medium/Medium,Stocky (185+),56.0,37.0,55.0,55.0,74.0,80.0,52.0,60.0,66.0,65.0,61.0,89.0,22/23,Adama Soumaoro
59,Adama Traoré,18/19,False,18/19,17/18,17/18,MLI,"MF,FW",22.0,1995.0,3.0,2.0,189,2.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,1.0,8.0,9.0,1.43,0.0,1.43,1.43,1.43,0.41,0.01,0.42,0.41,0.42,both,4709.0,A. Traoré,Adama Noss Traoré,"CM, CDM, CAM",180.0,72.0,Medium/Medium,Lean (170-185),69.0,54.0,67.0,73.0,62.0,63.0,70.0,69.0,69.0,66.0,59.0,64.0,18/19,Adama Traoré
60,Adama Traoré,20/21,False,20/21,19/20,19/20,ESP,"FW,DF",23.0,1996.0,37.0,27.0,2605,28.9,4.0,9.0,13.0,4.0,0.0,0.0,1.0,0.0,3.8,3.8,6.6,10.4,252.0,88.0,246.0,0.14,0.31,0.45,0.14,0.45,0.13,0.23,0.36,0.13,0.36,both,2411.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Medium,Stocky (170-185),96.0,60.0,61.0,84.0,31.0,75.0,97.0,96.0,62.0,87.0,73.0,81.0,20/21,Adama Traoré
61,Adama Traoré,20/21,False,20/21,19/20,19/20,ESP,"FW,DF",23.0,1996.0,37.0,27.0,2605,28.9,4.0,9.0,13.0,4.0,0.0,0.0,1.0,0.0,3.8,3.8,6.6,10.4,252.0,88.0,246.0,0.14,0.31,0.45,0.14,0.45,0.13,0.23,0.36,0.13,0.36,both,4533.0,A. Traoré,Adama Noss Traoré,"CM, CAM",180.0,72.0,Medium/Medium,Lean (170-185),68.0,54.0,66.0,72.0,63.0,65.0,67.0,69.0,70.0,66.0,61.0,65.0,20/21,Adama Traoré
62,Adama Traoré,20/21,False,20/21,19/20,19/20,ESP,"FW,DF",23.0,1996.0,37.0,27.0,2605,28.9,4.0,9.0,13.0,4.0,0.0,0.0,1.0,0.0,3.8,3.8,6.6,10.4,252.0,88.0,246.0,0.14,0.31,0.45,0.14,0.45,0.13,0.23,0.36,0.13,0.36,both,10973.0,A. Traoré,Adama Malouda Traoré,"LW, RW",177.0,74.0,High/Low,Lean (170-185),84.0,60.0,55.0,68.0,17.0,50.0,84.0,84.0,61.0,72.0,58.0,52.0,20/21,Adama Traoré
63,Adama Traoré,20/21,False,20/21,19/20,19/20,MLI,"FW,MF",24.0,1995.0,15.0,12.0,1007,11.2,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,2.6,4.0,24.0,60.0,37.0,0.09,0.36,0.45,0.09,0.45,0.12,0.24,0.35,0.12,0.35,both,2411.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Medium,Stocky (170-185),96.0,60.0,61.0,84.0,31.0,75.0,97.0,96.0,62.0,87.0,73.0,81.0,20/21,Adama Traoré
64,Adama Traoré,20/21,False,20/21,19/20,19/20,MLI,"FW,MF",24.0,1995.0,15.0,12.0,1007,11.2,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,2.6,4.0,24.0,60.0,37.0,0.09,0.36,0.45,0.09,0.45,0.12,0.24,0.35,0.12,0.35,both,4533.0,A. Traoré,Adama Noss Traoré,"CM, CAM",180.0,72.0,Medium/Medium,Lean (170-185),68.0,54.0,66.0,72.0,63.0,65.0,67.0,69.0,70.0,66.0,61.0,65.0,20/21,Adama Traoré
65,Adama Traoré,20/21,False,20/21,19/20,19/20,MLI,"FW,MF",24.0,1995.0,15.0,12.0,1007,11.2,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,2.6,4.0,24.0,60.0,37.0,0.09,0.36,0.45,0.09,0.45,0.12,0.24,0.35,0.12,0.35,both,10973.0,A. Traoré,Adama Malouda Traoré,"LW, RW",177.0,74.0,High/Low,Lean (170-185),84.0,60.0,55.0,68.0,17.0,50.0,84.0,84.0,61.0,72.0,58.0,52.0,20/21,Adama Traoré
66,Adama Traoré,20/21,False,20/21,19/20,19/20,MLI,MF,24.0,1995.0,2.0,0.0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2411.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Medium,Stocky (170-185),96.0,60.0,61.0,84.0,31.0,75.0,97.0,96.0,62.0,87.0,73.0,81.0,20/21,Adama Traoré
67,Adama Traoré,20/21,False,20/21,19/20,19/20,MLI,MF,24.0,1995.0,2.0,0.0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,4533.0,A. Traoré,Adama Noss Traoré,"CM, CAM",180.0,72.0,Medium/Medium,Lean (170-185),68.0,54.0,66.0,72.0,63.0,65.0,67.0,69.0,70.0,66.0,61.0,65.0,20/21,Adama Traoré
68,Adama Traoré,20/21,False,20/21,19/20,19/20,MLI,MF,24.0,1995.0,2.0,0.0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,10973.0,A. Traoré,Adama Malouda Traoré,"LW, RW",177.0,74.0,High/Low,Lean (170-185),84.0,60.0,55.0,68.0,17.0,50.0,84.0,84.0,61.0,72.0,58.0,52.0,20/21,Adama Traoré
69,Adama Traoré,21/22,True,21/22,20/21,20/21,ESP,"FW,MF",24.0,1996.0,37.0,28.0,2649,29.4,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,4.8,6.9,219.0,70.0,220.0,0.07,0.07,0.14,0.07,0.14,0.07,0.16,0.23,0.07,0.23,both,605.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Low,Unique,96.0,66.0,68.0,87.0,38.0,81.0,97.0,96.0,66.0,88.0,77.0,87.0,21/22,Adama Traoré
70,Adama Traoré,21/22,True,21/22,20/21,20/21,ESP,"FW,MF",24.0,1996.0,37.0,28.0,2649,29.4,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,4.8,6.9,219.0,70.0,220.0,0.07,0.07,0.14,0.07,0.14,0.07,0.16,0.23,0.07,0.23,both,9350.0,A. Traoré,Adama Malouda Traoré,"LM, RM",177.0,74.0,High/Low,Lean (170-185),86.0,60.0,55.0,68.0,17.0,58.0,85.0,86.0,61.0,72.0,63.0,63.0,21/22,Adama Traoré
71,Adama Traoré,22/23,True,22/23,21/22,21/22,ESP,"FW,MF",25.0,1996.0,20.0,10.0,1067,11.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4,4.4,84.0,29.0,85.0,0.08,0.0,0.08,0.08,0.08,0.25,0.12,0.37,0.25,0.37,both,763.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Low,Unique,96.0,66.0,67.0,86.0,38.0,81.0,97.0,96.0,66.0,88.0,77.0,87.0,22/23,Adama Traoré
72,Adama Traoré,22/23,True,22/23,21/22,21/22,ESP,FW,25.0,1996.0,11.0,4.0,382,4.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.6,34.0,10.0,55.0,0.0,0.47,0.47,0.0,0.47,0.16,0.21,0.37,0.16,0.37,both,763.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Low,Unique,96.0,66.0,67.0,86.0,38.0,81.0,97.0,96.0,66.0,88.0,77.0,87.0,22/23,Adama Traoré
73,Adama Traoré,23/24,True,23/24,22/23,22/23,ESP,"FW,MF",26.0,1996.0,34.0,12.0,1496,16.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,3.7,5.1,85.0,36.0,157.0,0.12,0.06,0.18,0.12,0.18,0.08,0.23,0.31,0.08,0.31,both,19921.0,Adama,Adama Traoré Diarra,RW,178.0,76.0,Medium/Medium,Stocky (170-185),90.0,61.0,60.0,74.0,24.0,68.0,90.0,90.0,66.0,78.0,61.0,81.0,23/24,Adama Traoré
74,Adama Traoré,23/24,True,23/24,22/23,22/23,ESP,"FW,MF",26.0,1996.0,34.0,12.0,1496,16.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,3.7,5.1,85.0,36.0,157.0,0.12,0.06,0.18,0.12,0.18,0.08,0.23,0.31,0.08,0.31,both,88852.0,Adama Traoré,Adama Traoré Diarra,"RW, RWB",178.0,72.0,High/Medium,Stocky (170-185),96.0,60.0,61.0,84.0,31.0,75.0,97.0,96.0,62.0,87.0,73.0,81.0,23/24,Adama Traoré
75,Adem Ljajić,18/19,False,18/19,17/18,17/18,SRB,"MF,FW",25.0,1991.0,27.0,23.0,2166,24.1,6.0,10.0,16.0,6.0,0.0,0.0,2.0,0.0,4.3,4.2,8.4,12.6,90.0,149.0,147.0,0.25,0.42,0.66,0.25,0.66,0.18,0.35,0.53,0.18,0.53,both,601.0,A. Ljajić,Adem Ljajić,"LW, CAM",182.0,74.0,High/Medium,Lean (170-185),80.0,74.0,76.0,85.0,32.0,62.0,82.0,79.0,75.0,79.0,69.0,65.0,18/19,Adem Ljajić
76,Adem Ljajić,19/20,False,19/20,18/19,18/19,SRB,MF,26.0,1991.0,1.0,0.0,30,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,both,465.0,A. Ljajić,Adem Ljajić,"CAM, LW",182.0,74.0,High/Low,Lean (170-185),79.0,73.0,76.0,85.0,37.0,56.0,82.0,76.0,74.0,79.0,60.0,58.0,19/20,Adem Ljajić
77,Ademola Lookman,18/19,False,18/19,17/18,17/18,NGA,"FW,MF",19.0,1997.0,7.0,1.0,159,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.26,0.32,0.06,0.32,both,11647.0,A. Lookman,Ademola Lookman,"LM, ST",174.0,78.0,High/Medium,Lean (170-185),84.0,68.0,48.0,73.0,17.0,60.0,85.0,83.0,59.0,80.0,58.0,57.0,18/19,Ademola Lookman
78,Ademola Lookman,18/19,False,18/19,17/18,17/18,NGA,"MF,FW",19.0,1997.0,11.0,7.0,574,6.4,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,3.1,3.1,2.5,5.6,29.0,23.0,42.0,0.78,0.47,1.25,0.78,1.25,0.49,0.39,0.88,0.49,0.88,both,11647.0,A. Lookman,Ademola Lookman,"LM, ST",174.0,78.0,High/Medium,Lean (170-185),84.0,68.0,48.0,73.0,17.0,60.0,85.0,83.0,59.0,80.0,58.0,57.0,18/19,Ademola Lookman
79,Ademola Lookman,19/20,False,19/20,18/19,18/19,NGA,"FW,MF",20.0,1997.0,21.0,3.0,618,6.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,2.8,34.0,24.0,52.0,0.0,0.29,0.29,0.0,0.29,0.2,0.21,0.41,0.2,0.41,both,3827.0,A. Lookman,Ademola Lookman,"LM, CF",174.0,78.0,High/Medium,Lean (170-185),81.0,69.0,61.0,80.0,28.0,58.0,84.0,79.0,63.0,78.0,63.0,51.0,19/20,Ademola Lookman
80,Ademola Lookman,20/21,False,20/21,19/20,19/20,NGA,"FW,MF",21.0,1997.0,11.0,1.0,309,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,2.3,19.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.38,0.29,0.67,0.38,0.67,both,1557.0,A. Lookman,Ademola Lookman,"RM, LM",174.0,78.0,High/Medium,Lean (170-185),82.0,74.0,68.0,83.0,28.0,61.0,87.0,78.0,69.0,86.0,67.0,55.0,20/21,Ademola Lookman
81,Ademola Lookman,22/23,False,22/23,21/22,21/22,NGA,"FW,MF",23.0,1997.0,26.0,16.0,1453,16.1,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,4.5,4.5,1.9,6.4,43.0,54.0,139.0,0.37,0.0,0.37,0.37,0.37,0.28,0.11,0.4,0.28,0.4,both,1051.0,A. Lookman,Ademola Lookman,"LM, CAM, ST",174.0,71.0,Medium/Medium,Lean (170-185),85.0,73.0,68.0,82.0,29.0,62.0,87.0,83.0,69.0,85.0,75.0,55.0,22/23,Ademola Lookman
82,Ademola Lookman,23/24,False,23/24,22/23,22/23,NGA,"FW,MF",24.0,1997.0,31.0,20.0,1729,19.2,13.0,6.0,19.0,10.0,3.0,3.0,3.0,0.0,9.1,6.7,6.6,13.3,73.0,79.0,185.0,0.68,0.31,0.99,0.52,0.83,0.47,0.34,0.82,0.35,0.69,both,62051.0,A. Lookman,Ademola Lookman,"LM, ST",174.0,78.0,High/Medium,Lean (170-185),84.0,68.0,48.0,73.0,17.0,60.0,85.0,83.0,59.0,80.0,58.0,57.0,23/24,Ademola Lookman
83,Ademola Lookman,24/25,False,24/25,23/24,23/24,NGA,"FW,MF",25.0,1997.0,31.0,22.0,1894,21.0,11.0,7.0,18.0,11.0,0.0,0.0,4.0,0.0,9.1,9.1,5.2,14.3,72.0,97.0,222.0,0.52,0.33,0.86,0.52,0.86,0.43,0.25,0.68,0.43,0.68,both,296.0,A. Lookman,Ademola Lookman,"ST, RM, RW",174.0,71.0,Medium/Medium,Lean (170-185),86.0,81.0,69.0,85.0,30.0,67.0,88.0,84.0,85.0,85.0,69.0,67.0,24/25,Ademola Lookman
84,Adil Rami,18/19,False,18/19,17/18,17/18,FRA,DF,31.0,1985.0,33.0,33.0,2955,32.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,4.0,22.0,78.0,3.0,0.03,0.06,0.09,0.03,0.09,0.06,0.06,0.12,0.06,0.12,both,325.0,A. Rami,Adil Rami,CB,190.0,90.0,Medium/High,Normal (185+),53.0,54.0,48.0,58.0,81.0,82.0,49.0,57.0,75.0,50.0,63.0,91.0,18/19,Adil Rami
85,Adil Rami,19/20,False,19/20,18/19,18/19,FRA,DF,32.0,1985.0,16.0,16.0,1412,15.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,1.6,3.3,11.0,44.0,6.0,0.06,0.06,0.13,0.06,0.13,0.1,0.1,0.21,0.1,0.21,both,236.0,A. Rami,Adil Rami,CB,190.0,90.0,High/High,Normal (185+),60.0,53.0,54.0,60.0,81.0,87.0,52.0,67.0,75.0,54.0,84.0,91.0,19/20,Adil Rami
86,Admir Mehmedi,19/20,False,19/20,18/19,18/19,SUI,"FW,MF",27.0,1991.0,26.0,20.0,1692,18.8,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,4.0,4.0,3.6,7.6,36.0,74.0,176.0,0.32,0.27,0.59,0.32,0.59,0.21,0.19,0.41,0.21,0.41,both,1718.0,A. Mehmedi,Admir Mehmedi,"RM, ST, LM, RW",183.0,78.0,Medium/Medium,Normal (170-185),74.0,75.0,70.0,77.0,43.0,69.0,74.0,74.0,76.0,76.0,71.0,68.0,19/20,Admir Mehmedi
87,Admir Mehmedi,20/21,False,20/21,19/20,19/20,SUI,"MF,FW",28.0,1991.0,21.0,14.0,1200,13.3,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,2.0,3.7,14.0,55.0,94.0,0.15,0.15,0.3,0.15,0.3,0.12,0.15,0.28,0.12,0.28,both,818.0,A. Mehmedi,Admir Mehmedi,"CF, LW, RW",183.0,78.0,Medium/High,Normal (170-185),71.0,77.0,71.0,80.0,44.0,68.0,70.0,72.0,81.0,76.0,70.0,67.0,20/21,Admir Mehmedi
88,Admir Mehmedi,21/22,False,21/22,20/21,20/21,SUI,"MF,FW",29.0,1991.0,18.0,8.0,820,9.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.4,3.0,17.0,71.0,60.0,0.0,0.22,0.22,0.0,0.22,0.07,0.27,0.33,0.07,0.33,both,1235.0,A. Mehmedi,Admir Mehmedi,"CF, LM, CAM",183.0,78.0,Medium/High,Normal (170-185),69.0,76.0,71.0,80.0,44.0,67.0,70.0,68.0,78.0,76.0,67.0,67.0,21/22,Admir Mehmedi
89,Admir Mehmedi,22/23,False,22/23,21/22,21/22,SUI,DF,30.0,1991.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2012.0,A. Mehmedi,Admir Mehmedi,"CF, LM, CAM",183.0,78.0,Medium/High,Normal (170-185),68.0,74.0,70.0,78.0,43.0,66.0,69.0,67.0,74.0,76.0,64.0,67.0,22/23,Admir Mehmedi
90,Adrian Fein,22/23,False,22/23,21/22,21/22,GER,MF,22.0,1999.0,3.0,0.0,32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21,both,3749.0,A. Fein,Adrian Fein,CDM,187.0,78.0,Medium/Medium,Lean (185+),50.0,57.0,68.0,72.0,67.0,74.0,49.0,50.0,69.0,68.0,78.0,76.0,22/23,Adrian Fein
91,Adrien Lebeau,24/25,False,24/25,23/24,23/24,FRA,"MF,FW",24.0,1999.0,7.0,0.0,54,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,1.0,0.0,5.0,0.0,1.67,1.67,0.0,1.67,0.1,0.77,0.87,0.1,0.87,both,9832.0,A. Lebeau,Adrien Lebeau,"CAM, LM",175.0,69.0,Medium/Medium,Lean (170-185),76.0,57.0,63.0,69.0,47.0,51.0,81.0,71.0,53.0,78.0,52.0,47.0,24/25,Adrien Lebeau
92,Adrien Thomasson,19/20,False,19/20,18/19,18/19,FRA,"MF,FW",24.0,1993.0,34.0,28.0,2479,27.5,5.0,8.0,13.0,5.0,0.0,0.0,5.0,1.0,4.5,4.4,3.7,8.1,47.0,104.0,193.0,0.18,0.29,0.47,0.18,0.47,0.16,0.14,0.3,0.16,0.29,both,2399.0,A. Thomasson,Adrien Thomasson,"LM, CM",177.0,72.0,Medium/Medium,Lean (170-185),73.0,70.0,73.0,75.0,64.0,63.0,72.0,74.0,71.0,79.0,67.0,61.0,19/20,Adrien Thomasson
93,Adrien Thomasson,21/22,False,21/22,20/21,20/21,FRA,"MF,FW",26.0,1993.0,37.0,31.0,2624,29.2,5.0,1.0,6.0,5.0,0.0,0.0,8.0,1.0,6.2,6.2,4.0,10.2,37.0,99.0,159.0,0.17,0.03,0.21,0.17,0.21,0.21,0.14,0.35,0.21,0.35,both,1047.0,A. Thomasson,Adrien Thomasson,"CAM, CM",177.0,72.0,Medium/Medium,Lean (170-185),69.0,72.0,76.0,78.0,65.0,68.0,70.0,69.0,76.0,82.0,78.0,64.0,21/22,Adrien Thomasson
94,Adrien Thomasson,22/23,False,22/23,21/22,21/22,FRA,MF,27.0,1993.0,31.0,27.0,2389,26.5,8.0,4.0,12.0,8.0,0.0,0.0,2.0,1.0,6.2,6.2,3.3,9.5,43.0,151.0,167.0,0.3,0.15,0.45,0.3,0.45,0.23,0.13,0.36,0.23,0.36,both,1267.0,A. Thomasson,Adrien Thomasson,"CAM, CM",177.0,72.0,Medium/Medium,Lean (170-185),68.0,70.0,76.0,77.0,65.0,69.0,69.0,68.0,76.0,83.0,78.0,65.0,22/23,Adrien Thomasson
95,Adrien Truffert,22/23,False,22/23,21/22,21/22,FRA,DF,19.0,2001.0,30.0,18.0,1639,18.2,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,1.8,1.8,2.0,3.8,66.0,84.0,118.0,0.16,0.11,0.27,0.16,0.27,0.1,0.11,0.21,0.1,0.21,both,1961.0,A. Truffert,Adrien Truffert,"LB, LW",173.0,63.0,High/Medium,Lean (170-185),74.0,55.0,70.0,73.0,71.0,69.0,74.0,74.0,71.0,77.0,77.0,65.0,22/23,Adrien Truffert
96,Adrián,21/22,False,21/22,20/21,20/21,ESP,GK,33.0,1987.0,3.0,3.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1550.0,Adrián López,Adrián López Álvarez,"ST, LM",183.0,73.0,Medium/Low,Normal (170-185),72.0,75.0,70.0,78.0,27.0,61.0,73.0,71.0,74.0,65.0,49.0,68.0,21/22,Adrián
97,Adrián,21/22,False,21/22,20/21,20/21,ESP,GK,33.0,1987.0,3.0,3.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,1830.0,A. Cubas,Adrián Andrés Cubas,"CDM, CM",166.0,60.0,High/Medium,Lean (170-),69.0,52.0,68.0,72.0,75.0,57.0,70.0,68.0,77.0,88.0,85.0,31.0,21/22,Adrián
98,Adrián,21/22,False,21/22,20/21,20/21,ESP,GK,33.0,1987.0,3.0,3.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,2860.0,Adrián Marín,Adrián Marín Gómez,LB,181.0,73.0,Medium/Medium,Normal (170-185),66.0,46.0,64.0,70.0,72.0,70.0,65.0,67.0,69.0,62.0,67.0,71.0,21/22,Adrián
99,Adrián,21/22,False,21/22,20/21,20/21,ESP,GK,33.0,1987.0,3.0,3.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,11557.0,De la Fuente,Adrián de la Fuente Barquilla,CB,179.0,78.0,Medium/High,Normal (170-185),53.0,39.0,50.0,55.0,64.0,65.0,54.0,53.0,61.0,61.0,53.0,69.0,21/22,Adrián
